ï»¿Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,326.2689529,300.863498,316.6619364,350.9989978,391.4054332,439.9544795,512.4612077,595.5343706,697.8481659,682.8799732,734.1132346,796.3387993,830.4919739
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,21821.109,21526.83955,22174.35866,24764.68152,27530.3485,29071.14755,30679.87181,33542.44108,35666.76268,32977.42908,34631.95004,37298.06631,37313.20446
GDP per capita (current US$),NY.GDP.PCAP.CD,High income: OECD,OEC,26443.17035,26069.30062,27036.92979,30200.34082,33377.44947,34929.1637,36543.82488,39664.9828,41659.02891,38961.54155,40452.44005,43183.94146,42906.04388
GDP per capita (current US$),NY.GDP.PCAP.CD,High income: nonOECD,NOC,6307.890952,6267.471133,5804.958537,6439.611297,7829.930476,9362.205481,10997.1433,13070.06816,15735.78132,13137.12233,15443.38284,17989.13343,19096.87827
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (all income levels),LCN,4307.029817,4135.010547,3665.340087,3721.011276,4266.548725,5098.651648,5908.561219,6890.452278,7907.739569,7345.129284,8978.591212,10056.94922,9998.70571
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (developing only),LAC,3800.553465,3635.079004,3538.153508,3550.792018,3966.251183,4740.73352,5475.38561,6367.244511,7219.28369,6629.250986,8184.324075,9364.4075,9067.375881
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,302.8388574,284.3916829,299.1164398,327.1993081,370.4501022,428.1057968,487.1861014,583.9588099,702.3886801,683.2974982,745.1500985,822.3698801,850.8646497
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,1089.252399,1076.371705,1116.479258,1234.693364,1422.334416,1654.9363,1925.810097,2341.746548,2740.935759,2713.930317,3263.289672,3779.323473,3942.104143
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,257.3048941,225.1305827,234.8968522,249.2003968,275.3261462,311.2694512,338.6034158,395.8948201,464.5954313,474.3894831,500.2300263,546.2238369,581.4202855
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,567.4711311,564.1194144,595.0091217,669.786866,752.8388523,852.1244878,994.5927887,1205.205291,1320.105982,1337.10595,1668.336654,1836.787897,1881.922894
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (all income levels),MEA,3022.907443,2966.051535,2896.73543,3188.394832,3638.604284,4290.552722,4966.792348,5737.159478,7010.881126,6127.997188,6982.112212,8289.80278,8716.466954
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (developing only),MNA,1582.821525,1598.898968,1520.862317,1670.020797,1881.102005,2169.960096,2531.055767,3045.222855,3690.578499,3506.348927,3957.959239,4604.19514,4809.794568
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,1170.206659,1159.98523,1204.339628,1334.244762,1539.800118,1794.492712,2092.862053,2549.46747,2987.632937,2960.347526,3571.614185,4145.476594,4328.681695
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,35232.99846,35930.84918,36777.86889,38535.69662,40933.47486,43498.1812,45834.95573,47702.46528,48213.00783,46393.46498,48291.45973,50016.82706,51590.14658
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,23464.27365,23086.98915,23929.87878,26635.9987,29434.8616,30873.93425,32328.22702,35093.11706,36849.91895,34243.70703,35666.97184,38050.5036,37774.70109
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,1735.60549,1703.847222,1719.709175,2170.937346,2652.671891,3054.488298,3199.708676,3681.184915,4267.590527,3633.942283,4183.298817,4878.517885,4787.735145
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1752.740246,1696.532823,1771.278482,2058.616928,2352.470704,2546.266552,2640.699549,2870.245255,3021.974857,2649.728053,2890.944026,3329.650308,3480.857445
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2591.104948,2585.563964,2658.366592,3062.71325,3521.205518,4012.710484,4314.861916,4852.049604,5535.951891,4675.384068,5159.27851,5805.376805,5781.047918
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,453.8501011,457.6202162,473.183619,542.6772086,618.7272023,697.4367534,784.8505852,978.9197648,981.1040926,1062.860819,1280.740041,1378.869924,1369.003695
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (all income levels),SSF,541.7565665,490.4917641,511.1044883,636.8100303,771.1288287,882.8866894,1002.424318,1136.242117,1261.46555,1171.261435,1525.435874,1668.64517,1701.903998
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (developing only),SSA,539.7684586,487.9034893,508.0177765,632.983102,764.7605083,871.6951465,991.719038,1123.322196,1242.760738,1160.255268,1512.350169,1651.366194,1684.243692
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1830.583249,1817.655249,1882.160545,2079.26629,2429.246118,2867.813657,3353.696874,4105.271284,4931.046429,4867.315913,5825.90032,6898.904646,7266.998499
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,5440.873305,5339.002207,5475.573928,6072.363107,6755.179227,7219.754563,7728.313286,8605.154888,9318.486643,8726.796307,9457.951171,10356.46829,10444.17778
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Afghanistan,AFG,..,..,..,..,220,250,280,340,370,470,520,570,690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Albania,ALB,1170,1340,1410,1690,2160,2690,3120,3530,4080,4280,4360,4390,4370
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Algeria,DZA,1570,1670,1730,1920,2240,2710,3100,3590,4190,4280,4470,4580,5150
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Andorra,ADO,19930,21000,22590,27150,33610,40040,42740,44250,43760,44180,41670,40580,41010
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Angola,AGO,390,430,590,670,880,1170,1620,2350,3010,3490,3550,3690,4150
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Antigua and Barbuda,ATG,8620,8890,9290,10140,10990,11920,13400,14750,14990,13420,12620,12370,12850
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Argentina,ARG,7440,6960,4020,3640,3770,4990,6170,7340,8630,9260,10600,11920,13140
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Armenia,ARM,660,710,800,950,1160,1520,1990,2710,3520,3250,3370,3420,3680
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Australia,AUS,21110,20110,19960,21110,25500,30320,34160,37330,42380,44000,46490,50060,59760
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Austria,AUT,26690,25270,24950,27940,33620,38500,41260,44200,48790,48710,49340,50420,50310
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Azerbaijan,AZE,610,660,720,820,950,1270,1890,2710,3870,4800,5370,5530,6290
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Bahamas, The",BHS,20330,20870,21230,21640,22780,23510,23610,23860,23800,22280,21660,21290,21430
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bahrain,BHR,10900,11540,12260,13240,14970,16970,18220,19840,20840,18650,18660,17860,19470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bangladesh,BGD,420,430,420,450,490,540,560,590,650,710,780,870,950
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Barbados,BRB,11000,10830,10930,11590,12630,13620,14660,15530,15780,15760,15800,15780,14960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belarus,BLR,1380,1300,1380,1630,2180,2820,3520,4310,5470,5590,5990,6130,6400
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belgium,BEL,25980,24490,24050,27060,32860,37630,39890,42640,46530,45980,47200,47130,46900
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Belize,BLZ,3150,3140,3230,3450,3600,3680,3780,3740,3940,4130,3970,4140,4260
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Benin,BEN,360,360,350,400,470,530,560,600,670,710,710,720,750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bermuda,BMU,..,..,..,..,..,..,..,117640,120490,111580,110440,107530,106080
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bhutan,BTN,780,820,860,950,1070,1220,1340,1630,1750,1830,1990,2170,2320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bolivia,BOL,990,960,930,920,970,1030,1120,1240,1490,1640,1810,2010,2280
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bosnia and Herzegovina,BIH,1470,1590,1740,2020,2520,2970,3300,3780,4540,4750,4690,4690,4610
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Botswana,BWA,3000,3100,2790,3230,3770,4760,5270,5570,5650,5180,5480,6510,7180
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Brazil,BRA,3850,3290,3040,2920,3280,3900,4710,5980,7330,7990,9640,11010,12160
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Brunei Darussalam,BRN,14800,16210,17310,18000,20200,23290,27730,30970,34030,32190,..,..,37320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Bulgaria,BGR,1680,1790,1950,2350,3020,3700,4150,4720,5940,6420,6630,6870,7070
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Burkina Faso,BFA,250,240,240,280,340,410,430,460,520,550,610,610,640
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Burundi,BDI,130,120,120,110,120,130,140,160,170,180,200,220,240
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cambodia,KHM,300,310,320,350,400,460,520,580,670,690,740,810,880
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cameroon,CMR,600,580,570,660,800,900,960,990,1090,1160,1170,1210,1230
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Canada,CAN,22530,22870,23330,25210,29220,33950,37610,41230,44650,43060,44450,47090,51020
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cabo Verde,CPV,1370,1310,1270,1480,1850,2110,2250,2780,3280,3480,3410,3540,3470
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Central African Republic,CAF,250,250,250,260,300,340,350,380,420,450,470,480,480
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Chad,TCD,180,190,190,210,340,470,530,630,700,830,910,890,960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Channel Islands,CHI,42430,41270,40370,42780,49540,55320,59810,65430,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Chile,CHL,5020,4850,4630,4650,5310,6340,7360,8740,10140,10030,10800,12350,14350
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,China,CHN,930,1010,1100,1270,1500,1750,2050,2490,3070,3650,4300,5000,5870
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Colombia,COL,2320,2300,2330,2340,2580,2920,3430,4070,4660,5090,5540,6180,7140
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Comoros,COM,390,410,400,450,540,620,650,670,720,770,780,790,800
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Congo, Dem. Rep.",ZAR,130,140,190,160,190,200,220,250,270,290,300,310,350
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Congo, Rep.",COG,570,640,680,710,790,980,1230,1410,1870,1980,2230,2230,2510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Costa Rica,CRI,3710,3880,3970,4200,4570,4890,5310,5640,6270,6300,7100,7980,9040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cote d'Ivoire,CIV,640,590,570,620,780,940,950,980,1090,1180,1210,1150,1260
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Croatia,HRV,5290,5190,5470,6490,8270,9870,10990,12350,13960,13810,13740,14050,13460
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cuba,CUB,2620,2760,2820,3100,3490,3960,4520,4980,5430,5490,5570,5880,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Cyprus,CYP,14070,14040,14340,16580,20030,23580,25240,27000,31450,30850,30690,31490,28890
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Czech Republic,CZE,6320,6320,6620,8060,10210,12380,13920,15740,18300,18650,19210,19380,19280
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Denmark,DNK,32660,31440,30870,34850,42760,49620,53520,55700,60260,59840,60820,61490,60680
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Djibouti,DJI,760,780,800,890,980,1030,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Dominica,DMA,3600,4150,4360,4810,5080,5140,5590,5860,6470,6660,6810,6970,6820
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Dominican Republic,DOM,2630,2650,2810,2590,2480,2900,3460,4210,4570,4780,5180,5380,5630
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ecuador,ECU,1540,1550,1740,2130,2560,2900,3120,3330,3880,4090,4410,4900,5390
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Egypt, Arab Rep.",EGY,1420,1450,1360,1290,1230,1240,1330,1550,1860,2140,2390,2590,2810
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,El Salvador,SLV,2160,2230,2310,2470,2660,2870,3040,3250,3460,3390,3450,3600,3730
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Equatorial Guinea,GNQ,880,1040,1470,1390,2040,4660,9940,12030,12220,15500,12980,12780,13350
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Eritrea,ERI,200,200,200,200,230,260,280,280,280,330,380,480,570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Estonia,EST,4130,4310,4620,5710,7480,9720,11510,13520,15060,14470,14570,15830,16800
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ethiopia,ETH,120,130,120,110,130,160,180,220,280,340,380,390,410
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Fiji,FJI,2230,2140,2170,2420,3030,3590,3630,3830,4020,3870,3650,3720,4020
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Finland,FIN,26420,25780,25510,28680,35200,40100,42740,46040,49920,48590,49330,49910,48670
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,France,FRA,25150,23940,23180,26020,31500,36000,37960,40250,43510,43760,43790,44220,43180
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,French Polynesia,PYF,15990,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Gabon,GAB,3090,3420,3600,3870,4320,5580,5750,6770,7690,8110,8410,8740,9620
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Gambia, The",GMB,670,600,480,420,430,410,420,460,530,570,580,510,510
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Georgia,GEO,750,720,770,910,1100,1360,1680,2090,2460,2550,2680,2850,3290
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Germany,DEU,26170,24750,23680,26210,31710,35880,38380,40730,43910,43810,44780,46410,46700
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ghana,GHA,340,300,280,320,390,470,610,820,1170,1200,1250,1410,1570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Greece,GRC,13180,12950,13030,15570,19400,22510,24290,26110,28330,29060,27580,24980,23690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Greenland,GRL,20290,19390,18760,21060,25660,29690,30830,34060,30010,26020,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Grenada,GRD,3860,4140,4720,5370,5440,6760,6530,6940,7370,6810,7050,7180,7160
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guatemala,GTM,1660,1600,1610,1680,1850,1990,2140,2350,2560,2590,2680,2830,3070
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guinea,GIN,380,340,330,320,350,340,300,310,340,380,390,400,430
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guinea-Bissau,GNB,190,230,280,300,350,390,410,430,480,520,540,590,580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Guyana,GUY,880,870,890,920,940,1060,1240,1700,2410,2650,2900,3190,3600
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Haiti,HTI,..,..,..,..,380,420,470,550,620,680,650,700,750
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Honduras,HND,920,1030,1130,1200,1290,1390,1470,1620,1780,1840,1920,2090,2090
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Hong Kong SAR, China",HKG,26930,26350,25270,26340,28120,28890,30290,32070,33950,32350,33620,35690,36320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Hungary,HUN,4650,4800,5290,6650,8680,10410,11250,11780,13150,13220,13050,13020,12830
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Iceland,ISL,31540,30450,30380,33130,41410,50730,53470,62220,50000,42250,36710,37720,40700
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,India,IND,450,460,470,530,620,730,810,950,1030,1150,1260,1410,1500
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Indonesia,IDN,560,670,720,900,1080,1220,1380,1600,1940,2150,2530,3010,3580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Iran, Islamic Rep.",IRN,1620,1660,1690,1910,2170,2530,3000,3650,4120,4420,..,..,6570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Iraq,IRQ,..,..,..,..,..,..,2020,2510,3490,4060,4420,4870,6140
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Ireland,IRL,23920,23930,24650,29680,36940,44070,47940,50440,51530,46570,44100,42450,41460
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Isle of Man,IMY,21920,22330,23340,27070,33330,38690,43240,48300,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Israel,ISR,18790,19040,18350,18390,19930,21230,22110,23780,25970,27210,29480,31170,32160
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Italy,ITA,21820,21080,20640,23270,28220,32390,34210,35830,37770,37690,37700,37690,36020
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Jamaica,JAM,3310,3300,..,..,..,..,..,..,4760,4510,4590,4800,5190
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Japan,JPN,34980,35600,33750,34010,37150,39140,38570,37590,37760,37470,41980,45190,47830
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Jordan,JOR,1790,1840,1880,2000,2280,2490,2720,3030,3530,3900,4120,4370,4660
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kazakhstan,KAZ,1260,1350,1520,1800,2300,2950,3860,4980,6150,6780,7440,8190,9780
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kenya,KEN,420,410,390,420,470,530,600,730,860,930,1000,1040,1090
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kiribati,KIR,1390,1390,1230,1310,1600,1760,1710,1810,1950,1870,1890,1940,2420
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Korea, Rep.",KOR,10750,11630,12470,13360,15650,17800,19980,22460,22850,21090,21320,22620,24640
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kosovo,KSV,..,..,..,..,..,..,2540,2790,3100,3280,3420,3640,3780
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kuwait,KWT,19060,19790,19830,23300,28640,34600,41140,46930,50770,45010,41540,42810,48660
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Kyrgyz Republic,KGZ,280,280,290,340,400,450,500,610,760,860,850,880,1040
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lao PDR,LAO,280,310,320,340,390,460,510,620,750,890,1000,1120,1300
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latvia,LVA,3740,4320,4860,5560,6600,7760,9060,11120,13360,13930,12720,13090,13910
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lebanon,LBN,5470,5300,4990,4460,5600,5740,5650,6250,6960,7840,8450,9070,9410
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lesotho,LSO,580,640,580,640,750,910,980,1020,1070,1090,1160,1370,1460
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Liberia,LBR,190,130,120,80,90,120,130,160,180,220,250,320,360
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Libya,LBY,..,..,5180,5170,5150,6860,8570,10330,12070,11940,12250,4660,10860
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Liechtenstein,LIE,78630,68010,64840,68220,78410,92360,103560,111510,121040,115530,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Lithuania,LTU,..,..,..,..,..,..,..,10470,12490,12520,12350,13020,13940
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Luxembourg,LUX,39100,39170,40620,43840,55470,70340,63170,78300,83240,67320,69350,71070,69300
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Macao SAR, China",MAC,14640,13870,15500,17600,22110,24080,26610,34860,34420,36750,46510,55180,61990
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Macedonia, FYR",MKD,1860,1810,1840,2110,2590,3010,3340,3610,4350,4630,4720,4820,4760
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Madagascar,MDG,250,260,230,280,290,290,280,330,400,410,420,420,430
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malawi,MWI,160,140,160,190,230,220,230,260,290,330,350,370,320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malaysia,MYS,3420,3520,3760,4130,4710,5250,5830,6620,7520,7620,8200,8890,9890
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Maldives,MDV,..,..,..,3500,4100,3770,4530,4570,5430,5460,5960,6640,6670
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mali,MLI,230,230,230,290,350,400,440,470,530,570,610,620,610
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Malta,MLT,10510,10160,10310,11300,12940,14390,15300,16590,19230,18810,20090,20100,20000
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Marshall Islands,MHL,2850,2970,2970,3090,3320,3570,3620,3760,3740,3700,3770,3900,3990
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mauritania,MRT,510,470,500,510,590,690,830,950,1060,1050,1140,1200,1290
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mauritius,MUS,3870,3900,3890,4260,5040,5420,5660,6190,7050,7420,7970,8320,9010
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mexico,MEX,5750,6240,6580,6860,7390,7720,8280,8850,9350,8470,8720,8890,9580
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2210,2250,2270,2380,2440,2550,2550,2550,2560,2770,2870,3050,3220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Moldova,MDA,370,400,460,570,730,890,1030,1160,1500,1570,1820,1980,2150
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Monaco,MCO,90840,86410,84050,94140,113040,128380,137470,161310,186710,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mongolia,MNG,470,480,530,610,760,900,1120,1410,1800,1790,2000,2600,3670
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Montenegro,MNE,..,..,1960,2440,3100,3660,4310,5230,6500,6710,6870,7200,6940
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Morocco,MAR,1310,1320,1300,1470,1740,1960,2130,2250,2540,2770,2830,2900,2880
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Mozambique,MOZ,230,230,220,230,250,290,300,350,400,460,460,480,530
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Namibia,NAM,2110,1970,1900,2170,2760,3390,3880,4140,4190,4120,4350,4970,5450
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Nepal,NPL,230,240,240,260,290,310,340,380,440,490,540,610,690
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Netherlands,NLD,28470,26920,26660,30570,37250,42010,45500,48730,52110,53140,53320,53130,51760
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,New Caledonia,NCL,14020,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,New Zealand,NZL,14070,13800,14200,17000,21510,25490,26420,28110,28380,29410,29390,31890,36280
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Nicaragua,NIC,970,980,970,1010,1100,1180,1210,1300,1410,1410,1480,1600,1700
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Niger,NER,170,170,170,190,220,250,260,280,320,330,360,360,390
